Age,Years Work Experience,Income,ZIP Code,Family Size,Monthly Credit Card Spending,Education Level,Value of Mortgage,Personal Loan,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
55,30,81000,90254,4,3800,Graduate,0,No,33.86532,-118.39616,Hermosa Beach,CA,California,TRUE,,19147,5171.8,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
47,23,170000,90254,2,6500,Graduate,0,Yes,33.86532,-118.39616,Hermosa Beach,CA,California,TRUE,,19147,5171.8,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
48,23,43000,90254,4,1900,Advanced/Professional,0,No,33.86532,-118.39616,Hermosa Beach,CA,California,TRUE,,19147,5171.8,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
44,20,81000,90254,4,800,Undergrad,228000,No,33.86532,-118.39616,Hermosa Beach,CA,California,TRUE,,19147,5171.8,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
27,2,41000,90254,2,1700,Graduate,0,No,33.86532,-118.39616,Hermosa Beach,CA,California,TRUE,,19147,5171.8,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
54,28,95000,90254,1,1900,Graduate,0,No,33.86532,-118.39616,Hermosa Beach,CA,California,TRUE,,19147,5171.8,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
58,32,113000,94590,2,1400,Undergrad,270000,No,38.09546,-122.24986,Vallejo,CA,California,TRUE,,37378,2199.1,6095,Solano,"{""06095"": 100}",Solano,6095,FALSE,FALSE,America/Los_Angeles
58,32,65000,94590,3,2200,Advanced/Professional,0,No,38.09546,-122.24986,Vallejo,CA,California,TRUE,,37378,2199.1,6095,Solano,"{""06095"": 100}",Solano,6095,FALSE,FALSE,America/Los_Angeles
61,37,22000,94590,1,1200,Advanced/Professional,0,No,38.09546,-122.24986,Vallejo,CA,California,TRUE,,37378,2199.1,6095,Solano,"{""06095"": 100}",Solano,6095,FALSE,FALSE,America/Los_Angeles
57,31,114000,94590,4,5200,Undergrad,0,Yes,38.09546,-122.24986,Vallejo,CA,California,TRUE,,37378,2199.1,6095,Solano,"{""06095"": 100}",Solano,6095,FALSE,FALSE,America/Los_Angeles
39,13,58000,94590,2,2400,Graduate,0,No,38.09546,-122.24986,Vallejo,CA,California,TRUE,,37378,2199.1,6095,Solano,"{""06095"": 100}",Solano,6095,FALSE,FALSE,America/Los_Angeles
66,42,39000,94590,1,1900,Graduate,0,No,38.09546,-122.24986,Vallejo,CA,California,TRUE,,37378,2199.1,6095,Solano,"{""06095"": 100}",Solano,6095,FALSE,FALSE,America/Los_Angeles
31,5,39000,94590,4,2200,Graduate,0,No,38.09546,-122.24986,Vallejo,CA,California,TRUE,,37378,2199.1,6095,Solano,"{""06095"": 100}",Solano,6095,FALSE,FALSE,America/Los_Angeles
45,19,122000,94590,4,4100,Graduate,0,Yes,38.09546,-122.24986,Vallejo,CA,California,TRUE,,37378,2199.1,6095,Solano,"{""06095"": 100}",Solano,6095,FALSE,FALSE,America/Los_Angeles
35,8,44000,94590,2,1670,Graduate,0,No,38.09546,-122.24986,Vallejo,CA,California,TRUE,,37378,2199.1,6095,Solano,"{""06095"": 100}",Solano,6095,FALSE,FALSE,America/Los_Angeles
47,22,19000,94590,1,400,Advanced/Professional,0,No,38.09546,-122.24986,Vallejo,CA,California,TRUE,,37378,2199.1,6095,Solano,"{""06095"": 100}",Solano,6095,FALSE,FALSE,America/Los_Angeles
29,4,14000,94590,4,500,Advanced/Professional,0,No,38.09546,-122.24986,Vallejo,CA,California,TRUE,,37378,2199.1,6095,Solano,"{""06095"": 100}",Solano,6095,FALSE,FALSE,America/Los_Angeles
27,3,59000,94590,4,1600,Undergrad,0,No,38.09546,-122.24986,Vallejo,CA,California,TRUE,,37378,2199.1,6095,Solano,"{""06095"": 100}",Solano,6095,FALSE,FALSE,America/Los_Angeles
53,26,14000,94590,2,1000,Graduate,83000,No,38.09546,-122.24986,Vallejo,CA,California,TRUE,,37378,2199.1,6095,Solano,"{""06095"": 100}",Solano,6095,FALSE,FALSE,America/Los_Angeles
48,22,90000,94590,2,800,Advanced/Professional,205000,No,38.09546,-122.24986,Vallejo,CA,California,TRUE,,37378,2199.1,6095,Solano,"{""06095"": 100}",Solano,6095,FALSE,FALSE,America/Los_Angeles
54,24,29000,92028,3,1000,Advanced/Professional,148000,No,33.38613,-117.22658,Fallbrook,CA,California,TRUE,,48736,161.3,6073,San Diego,"{""06073"": 99.31, ""06065"": 0.69}",San Diego|Riverside,06073|06065,FALSE,FALSE,America/Los_Angeles
64,38,59000,92028,1,2500,Advanced/Professional,220000,No,33.38613,-117.22658,Fallbrook,CA,California,TRUE,,48736,161.3,6073,San Diego,"{""06073"": 99.31, ""06065"": 0.69}",San Diego|Riverside,06073|06065,FALSE,FALSE,America/Los_Angeles
55,30,58000,92028,4,900,Undergrad,0,No,33.38613,-117.22658,Fallbrook,CA,California,TRUE,,48736,161.3,6073,San Diego,"{""06073"": 99.31, ""06065"": 0.69}",San Diego|Riverside,06073|06065,FALSE,FALSE,America/Los_Angeles
43,19,174000,92028,3,1700,Advanced/Professional,231000,Yes,33.38613,-117.22658,Fallbrook,CA,California,TRUE,,48736,161.3,6073,San Diego,"{""06073"": 99.31, ""06065"": 0.69}",San Diego|Riverside,06073|06065,FALSE,FALSE,America/Los_Angeles
38,13,54000,92028,3,700,Graduate,196000,No,33.38613,-117.22658,Fallbrook,CA,California,TRUE,,48736,161.3,6073,San Diego,"{""06073"": 99.31, ""06065"": 0.69}",San Diego|Riverside,06073|06065,FALSE,FALSE,America/Los_Angeles
58,33,34000,92028,3,200,Undergrad,83000,No,33.38613,-117.22658,Fallbrook,CA,California,TRUE,,48736,161.3,6073,San Diego,"{""06073"": 99.31, ""06065"": 0.69}",San Diego|Riverside,06073|06065,FALSE,FALSE,America/Los_Angeles
50,26,23000,92028,4,200,Undergrad,0,No,33.38613,-117.22658,Fallbrook,CA,California,TRUE,,48736,161.3,6073,San Diego,"{""06073"": 99.31, ""06065"": 0.69}",San Diego|Riverside,06073|06065,FALSE,FALSE,America/Los_Angeles
26,0,179000,92028,4,2100,Graduate,0,Yes,33.38613,-117.22658,Fallbrook,CA,California,TRUE,,48736,161.3,6073,San Diego,"{""06073"": 99.31, ""06065"": 0.69}",San Diego|Riverside,06073|06065,FALSE,FALSE,America/Los_Angeles
54,28,85000,92028,4,4900,Undergrad,0,No,33.38613,-117.22658,Fallbrook,CA,California,TRUE,,48736,161.3,6073,San Diego,"{""06073"": 99.31, ""06065"": 0.69}",San Diego|Riverside,06073|06065,FALSE,FALSE,America/Los_Angeles
61,37,64000,92028,1,0,Graduate,0,No,33.38613,-117.22658,Fallbrook,CA,California,TRUE,,48736,161.3,6073,San Diego,"{""06073"": 99.31, ""06065"": 0.69}",San Diego|Riverside,06073|06065,FALSE,FALSE,America/Los_Angeles
30,6,191000,92028,2,4400,Graduate,0,Yes,33.38613,-117.22658,Fallbrook,CA,California,TRUE,,48736,161.3,6073,San Diego,"{""06073"": 99.31, ""06065"": 0.69}",San Diego|Riverside,06073|06065,FALSE,FALSE,America/Los_Angeles
44,20,69000,92028,1,800,Advanced/Professional,184000,No,33.38613,-117.22658,Fallbrook,CA,California,TRUE,,48736,161.3,6073,San Diego,"{""06073"": 99.31, ""06065"": 0.69}",San Diego|Riverside,06073|06065,FALSE,FALSE,America/Los_Angeles
61,36,184000,92028,4,2300,Graduate,342000,Yes,33.38613,-117.22658,Fallbrook,CA,California,TRUE,,48736,161.3,6073,San Diego,"{""06073"": 99.31, ""06065"": 0.69}",San Diego|Riverside,06073|06065,FALSE,FALSE,America/Los_Angeles
60,36,129000,92028,2,6000,Undergrad,0,No,33.38613,-117.22658,Fallbrook,CA,California,TRUE,,48736,161.3,6073,San Diego,"{""06073"": 99.31, ""06065"": 0.69}",San Diego|Riverside,06073|06065,FALSE,FALSE,America/Los_Angeles
55,29,21000,92028,4,700,Advanced/Professional,0,No,33.38613,-117.22658,Fallbrook,CA,California,TRUE,,48736,161.3,6073,San Diego,"{""06073"": 99.31, ""06065"": 0.69}",San Diego|Riverside,06073|06065,FALSE,FALSE,America/Los_Angeles
59,34,21000,92028,3,1300,Graduate,0,No,33.38613,-117.22658,Fallbrook,CA,California,TRUE,,48736,161.3,6073,San Diego,"{""06073"": 99.31, ""06065"": 0.69}",San Diego|Riverside,06073|06065,FALSE,FALSE,America/Los_Angeles
40,16,19000,92028,4,400,Graduate,0,No,33.38613,-117.22658,Fallbrook,CA,California,TRUE,,48736,161.3,6073,San Diego,"{""06073"": 99.31, ""06065"": 0.69}",San Diego|Riverside,06073|06065,FALSE,FALSE,America/Los_Angeles
39,15,79000,92028,2,1800,Graduate,219000,No,33.38613,-117.22658,Fallbrook,CA,California,TRUE,,48736,161.3,6073,San Diego,"{""06073"": 99.31, ""06065"": 0.69}",San Diego|Riverside,06073|06065,FALSE,FALSE,America/Los_Angeles
59,35,39000,92028,1,1800,Advanced/Professional,0,No,33.38613,-117.22658,Fallbrook,CA,California,TRUE,,48736,161.3,6073,San Diego,"{""06073"": 99.31, ""06065"": 0.69}",San Diego|Riverside,06073|06065,FALSE,FALSE,America/Los_Angeles
36,10,91000,92028,1,1500,Advanced/Professional,289000,No,33.38613,-117.22658,Fallbrook,CA,California,TRUE,,48736,161.3,6073,San Diego,"{""06073"": 99.31, ""06065"": 0.69}",San Diego|Riverside,06073|06065,FALSE,FALSE,America/Los_Angeles
62,37,53000,92028,2,2800,Undergrad,0,No,33.38613,-117.22658,Fallbrook,CA,California,TRUE,,48736,161.3,6073,San Diego,"{""06073"": 99.31, ""06065"": 0.69}",San Diego|Riverside,06073|06065,FALSE,FALSE,America/Los_Angeles
38,14,111000,92028,2,6100,Undergrad,326000,No,33.38613,-117.22658,Fallbrook,CA,California,TRUE,,48736,161.3,6073,San Diego,"{""06073"": 99.31, ""06065"": 0.69}",San Diego|Riverside,06073|06065,FALSE,FALSE,America/Los_Angeles
30,5,98000,92028,4,1800,Advanced/Professional,129000,No,33.38613,-117.22658,Fallbrook,CA,California,TRUE,,48736,161.3,6073,San Diego,"{""06073"": 99.31, ""06065"": 0.69}",San Diego|Riverside,06073|06065,FALSE,FALSE,America/Los_Angeles
44,18,129000,92028,1,5700,Undergrad,0,No,33.38613,-117.22658,Fallbrook,CA,California,TRUE,,48736,161.3,6073,San Diego,"{""06073"": 99.31, ""06065"": 0.69}",San Diego|Riverside,06073|06065,FALSE,FALSE,America/Los_Angeles
62,37,18000,92028,1,1500,Graduate,127000,No,33.38613,-117.22658,Fallbrook,CA,California,TRUE,,48736,161.3,6073,San Diego,"{""06073"": 99.31, ""06065"": 0.69}",San Diego|Riverside,06073|06065,FALSE,FALSE,America/Los_Angeles
40,14,62000,92028,2,2400,Graduate,0,No,33.38613,-117.22658,Fallbrook,CA,California,TRUE,,48736,161.3,6073,San Diego,"{""06073"": 99.31, ""06065"": 0.69}",San Diego|Riverside,06073|06065,FALSE,FALSE,America/Los_Angeles
56,26,51000,92028,3,2000,Advanced/Professional,0,No,33.38613,-117.22658,Fallbrook,CA,California,TRUE,,48736,161.3,6073,San Diego,"{""06073"": 99.31, ""06065"": 0.69}",San Diego|Riverside,06073|06065,FALSE,FALSE,America/Los_Angeles
58,28,70000,92028,1,1400,Advanced/Professional,0,No,33.38613,-117.22658,Fallbrook,CA,California,TRUE,,48736,161.3,6073,San Diego,"{""06073"": 99.31, ""06065"": 0.69}",San Diego|Riverside,06073|06065,FALSE,FALSE,America/Los_Angeles
62,37,48000,92028,3,2200,Undergrad,0,No,33.38613,-117.22658,Fallbrook,CA,California,TRUE,,48736,161.3,6073,San Diego,"{""06073"": 99.31, ""06065"": 0.69}",San Diego|Riverside,06073|06065,FALSE,FALSE,America/Los_Angeles
56,31,51000,92028,3,1700,Undergrad,0,No,33.38613,-117.22658,Fallbrook,CA,California,TRUE,,48736,161.3,6073,San Diego,"{""06073"": 99.31, ""06065"": 0.69}",San Diego|Riverside,06073|06065,FALSE,FALSE,America/Los_Angeles
33,9,41000,92028,1,1500,Graduate,0,No,33.38613,-117.22658,Fallbrook,CA,California,TRUE,,48736,161.3,6073,San Diego,"{""06073"": 99.31, ""06065"": 0.69}",San Diego|Riverside,06073|06065,FALSE,FALSE,America/Los_Angeles
62,36,39000,92028,2,300,Undergrad,0,No,33.38613,-117.22658,Fallbrook,CA,California,TRUE,,48736,161.3,6073,San Diego,"{""06073"": 99.31, ""06065"": 0.69}",San Diego|Riverside,06073|06065,FALSE,FALSE,America/Los_Angeles
63,37,30000,92054,2,1000,Advanced/Professional,159000,No,33.19377,-117.35508,Oceanside,CA,California,TRUE,,40709,2103.6,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
42,16,35000,92054,3,1500,Undergrad,0,No,33.19377,-117.35508,Oceanside,CA,California,TRUE,,40709,2103.6,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
35,9,44000,92054,3,900,Undergrad,89000,No,33.19377,-117.35508,Oceanside,CA,California,TRUE,,40709,2103.6,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
52,26,31000,92054,4,1500,Advanced/Professional,0,No,33.19377,-117.35508,Oceanside,CA,California,TRUE,,40709,2103.6,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
44,19,85000,92054,4,1900,Advanced/Professional,0,No,33.19377,-117.35508,Oceanside,CA,California,TRUE,,40709,2103.6,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
58,34,19000,92029,4,700,Undergrad,0,No,33.08555,-117.12885,Escondido,CA,California,TRUE,,19361,331.4,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
56,30,38000,92029,1,200,Undergrad,0,No,33.08555,-117.12885,Escondido,CA,California,TRUE,,19361,331.4,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
46,22,71000,92029,2,1700,Undergrad,0,No,33.08555,-117.12885,Escondido,CA,California,TRUE,,19361,331.4,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
53,28,48000,92029,2,1900,Graduate,0,No,33.08555,-117.12885,Escondido,CA,California,TRUE,,19361,331.4,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
40,15,73000,92029,3,3000,Undergrad,0,No,33.08555,-117.12885,Escondido,CA,California,TRUE,,19361,331.4,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
47,23,94000,92029,1,4700,Undergrad,0,No,33.08555,-117.12885,Escondido,CA,California,TRUE,,19361,331.4,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
56,30,44000,93105,4,700,Graduate,174000,No,34.52702,-119.76082,Santa Barbara,CA,California,TRUE,,26933,74.4,6083,Santa Barbara,"{""06083"": 100}",Santa Barbara,6083,FALSE,FALSE,America/Los_Angeles
47,22,58000,93105,4,3600,Advanced/Professional,0,No,34.52702,-119.76082,Santa Barbara,CA,California,TRUE,,26933,74.4,6083,Santa Barbara,"{""06083"": 100}",Santa Barbara,6083,FALSE,FALSE,America/Los_Angeles
60,34,21000,93105,3,300,Advanced/Professional,129000,No,34.52702,-119.76082,Santa Barbara,CA,California,TRUE,,26933,74.4,6083,Santa Barbara,"{""06083"": 100}",Santa Barbara,6083,FALSE,FALSE,America/Los_Angeles
26,0,155000,93105,2,7200,Undergrad,0,No,34.52702,-119.76082,Santa Barbara,CA,California,TRUE,,26933,74.4,6083,Santa Barbara,"{""06083"": 100}",Santa Barbara,6083,FALSE,FALSE,America/Los_Angeles
54,29,183000,93105,1,8100,Undergrad,0,No,34.52702,-119.76082,Santa Barbara,CA,California,TRUE,,26933,74.4,6083,Santa Barbara,"{""06083"": 100}",Santa Barbara,6083,FALSE,FALSE,America/Los_Angeles
56,30,64000,93105,3,2500,Undergrad,0,No,34.52702,-119.76082,Santa Barbara,CA,California,TRUE,,26933,74.4,6083,Santa Barbara,"{""06083"": 100}",Santa Barbara,6083,FALSE,FALSE,America/Los_Angeles
29,4,41000,93105,1,1000,Undergrad,0,No,34.52702,-119.76082,Santa Barbara,CA,California,TRUE,,26933,74.4,6083,Santa Barbara,"{""06083"": 100}",Santa Barbara,6083,FALSE,FALSE,America/Los_Angeles
55,29,162000,93105,1,2900,Undergrad,0,No,34.52702,-119.76082,Santa Barbara,CA,California,TRUE,,26933,74.4,6083,Santa Barbara,"{""06083"": 100}",Santa Barbara,6083,FALSE,FALSE,America/Los_Angeles
30,5,98000,91941,2,3100,Undergrad,220000,No,32.75964,-116.99253,La Mesa,CA,California,TRUE,,33126,1555.3,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
39,15,94000,91941,2,1900,Undergrad,0,No,32.75964,-116.99253,La Mesa,CA,California,TRUE,,33126,1555.3,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
33,7,90000,92346,3,1600,Undergrad,0,No,34.12629,-117.1792,Highland,CA,California,TRUE,,63395,902.7,6071,San Bernardino,"{""06071"": 100}",San Bernardino,6071,FALSE,FALSE,America/Los_Angeles
57,33,45000,92346,4,1500,Undergrad,204000,No,34.12629,-117.1792,Highland,CA,California,TRUE,,63395,902.7,6071,San Bernardino,"{""06071"": 100}",San Bernardino,6071,FALSE,FALSE,America/Los_Angeles
34,9,64000,92346,2,100,Undergrad,224000,No,34.12629,-117.1792,Highland,CA,California,TRUE,,63395,902.7,6071,San Bernardino,"{""06071"": 100}",San Bernardino,6071,FALSE,FALSE,America/Los_Angeles
65,41,158000,92346,2,2100,Undergrad,0,No,34.12629,-117.1792,Highland,CA,California,TRUE,,63395,902.7,6071,San Bernardino,"{""06071"": 100}",San Bernardino,6071,FALSE,FALSE,America/Los_Angeles
39,15,33000,92346,1,2000,Graduate,0,No,34.12629,-117.1792,Highland,CA,California,TRUE,,63395,902.7,6071,San Bernardino,"{""06071"": 100}",San Bernardino,6071,FALSE,FALSE,America/Los_Angeles
57,32,24000,92346,2,200,Advanced/Professional,140000,No,34.12629,-117.1792,Highland,CA,California,TRUE,,63395,902.7,6071,San Bernardino,"{""06071"": 100}",San Bernardino,6071,FALSE,FALSE,America/Los_Angeles
30,5,40000,94402,4,2000,Graduate,0,No,37.54035,-122.33388,San Mateo,CA,California,TRUE,,25966,1984,6081,San Mateo,"{""06081"": 100}",San Mateo,6081,FALSE,FALSE,America/Los_Angeles
58,33,52000,94402,3,500,Graduate,0,No,37.54035,-122.33388,San Mateo,CA,California,TRUE,,25966,1984,6081,San Mateo,"{""06081"": 100}",San Mateo,6081,FALSE,FALSE,America/Los_Angeles
58,32,191000,94402,1,2900,Undergrad,0,No,37.54035,-122.33388,San Mateo,CA,California,TRUE,,25966,1984,6081,San Mateo,"{""06081"": 100}",San Mateo,6081,FALSE,FALSE,America/Los_Angeles
48,23,84000,94402,4,3100,Graduate,0,Yes,37.54035,-122.33388,San Mateo,CA,California,TRUE,,25966,1984,6081,San Mateo,"{""06081"": 100}",San Mateo,6081,FALSE,FALSE,America/Los_Angeles
41,17,51000,94402,2,600,Advanced/Professional,0,No,37.54035,-122.33388,San Mateo,CA,California,TRUE,,25966,1984,6081,San Mateo,"{""06081"": 100}",San Mateo,6081,FALSE,FALSE,America/Los_Angeles
43,17,98000,94402,3,1100,Undergrad,0,No,37.54035,-122.33388,San Mateo,CA,California,TRUE,,25966,1984,6081,San Mateo,"{""06081"": 100}",San Mateo,6081,FALSE,FALSE,America/Los_Angeles
56,30,90000,94402,1,1900,Graduate,0,No,37.54035,-122.33388,San Mateo,CA,California,TRUE,,25966,1984,6081,San Mateo,"{""06081"": 100}",San Mateo,6081,FALSE,FALSE,America/Los_Angeles
58,33,18000,94402,3,100,Graduate,0,No,37.54035,-122.33388,San Mateo,CA,California,TRUE,,25966,1984,6081,San Mateo,"{""06081"": 100}",San Mateo,6081,FALSE,FALSE,America/Los_Angeles
36,9,49000,94402,2,1670,Graduate,0,No,37.54035,-122.33388,San Mateo,CA,California,TRUE,,25966,1984,6081,San Mateo,"{""06081"": 100}",San Mateo,6081,FALSE,FALSE,America/Los_Angeles
59,35,74000,94402,4,2300,Advanced/Professional,0,No,37.54035,-122.33388,San Mateo,CA,California,TRUE,,25966,1984,6081,San Mateo,"{""06081"": 100}",San Mateo,6081,FALSE,FALSE,America/Los_Angeles
38,14,29000,94402,4,400,Graduate,0,No,37.54035,-122.33388,San Mateo,CA,California,TRUE,,25966,1984,6081,San Mateo,"{""06081"": 100}",San Mateo,6081,FALSE,FALSE,America/Los_Angeles
63,39,50000,94402,1,0,Graduate,166000,No,37.54035,-122.33388,San Mateo,CA,California,TRUE,,25966,1984,6081,San Mateo,"{""06081"": 100}",San Mateo,6081,FALSE,FALSE,America/Los_Angeles
47,23,38000,94618,2,2100,Advanced/Professional,0,No,37.8442,-122.23868,Oakland,CA,California,TRUE,,17110,2726.4,6001,Alameda,"{""06001"": 100}",Alameda,6001,FALSE,FALSE,America/Los_Angeles
63,37,8000,94618,1,800,Graduate,97000,No,37.8442,-122.23868,Oakland,CA,California,TRUE,,17110,2726.4,6001,Alameda,"{""06001"": 100}",Alameda,6001,FALSE,FALSE,America/Los_Angeles
44,19,40000,94618,4,1900,Advanced/Professional,84000,No,37.8442,-122.23868,Oakland,CA,California,TRUE,,17110,2726.4,6001,Alameda,"{""06001"": 100}",Alameda,6001,FALSE,FALSE,America/Los_Angeles
65,41,133000,94904,4,2000,Undergrad,0,Yes,37.94841,-122.55288,Greenbrae,CA,California,TRUE,,13319,1039.6,6041,Marin,"{""06041"": 100}",Marin,6041,FALSE,FALSE,America/Los_Angeles
33,7,32000,94904,1,600,Advanced/Professional,152000,No,37.94841,-122.55288,Greenbrae,CA,California,TRUE,,13319,1039.6,6041,Marin,"{""06041"": 100}",Marin,6041,FALSE,FALSE,America/Los_Angeles
60,35,108000,94904,1,900,Undergrad,0,No,37.94841,-122.55288,Greenbrae,CA,California,TRUE,,13319,1039.6,6041,Marin,"{""06041"": 100}",Marin,6041,FALSE,FALSE,America/Los_Angeles
55,30,70000,94904,3,2000,Graduate,0,No,37.94841,-122.55288,Greenbrae,CA,California,TRUE,,13319,1039.6,6041,Marin,"{""06041"": 100}",Marin,6041,FALSE,FALSE,America/Los_Angeles
48,23,21000,94904,1,100,Undergrad,0,No,37.94841,-122.55288,Greenbrae,CA,California,TRUE,,13319,1039.6,6041,Marin,"{""06041"": 100}",Marin,6041,FALSE,FALSE,America/Los_Angeles
45,19,22000,94904,3,1500,Undergrad,0,No,37.94841,-122.55288,Greenbrae,CA,California,TRUE,,13319,1039.6,6041,Marin,"{""06041"": 100}",Marin,6041,FALSE,FALSE,America/Los_Angeles
31,5,82000,95482,4,1800,Graduate,0,No,39.1618,-123.23925,Ukiah,CA,California,TRUE,,31714,41.6,6045,Mendocino,"{""06045"": 100}",Mendocino,6045,FALSE,FALSE,America/Los_Angeles
48,22,145000,95482,1,300,Undergrad,140000,No,39.1618,-123.23925,Ukiah,CA,California,TRUE,,31714,41.6,6045,Mendocino,"{""06045"": 100}",Mendocino,6045,FALSE,FALSE,America/Los_Angeles
54,29,48000,91709,4,1800,Advanced/Professional,0,No,33.95105,-117.72549,Chino Hills,CA,California,TRUE,,82800,713.4,6071,San Bernardino,"{""06071"": 99.65, ""06037"": 0.35}",San Bernardino|Los Angeles,06071|06037,FALSE,FALSE,America/Los_Angeles
38,13,55000,91709,2,1100,Graduate,0,No,33.95105,-117.72549,Chino Hills,CA,California,TRUE,,82800,713.4,6071,San Bernardino,"{""06071"": 99.65, ""06037"": 0.35}",San Bernardino|Los Angeles,06071|06037,FALSE,FALSE,America/Los_Angeles
23,-1,149000,91709,1,6330,Undergrad,305000,No,33.95105,-117.72549,Chino Hills,CA,California,TRUE,,82800,713.4,6071,San Bernardino,"{""06071"": 99.65, ""06037"": 0.35}",San Bernardino|Los Angeles,06071|06037,FALSE,FALSE,America/Los_Angeles
57,27,90000,91709,2,4500,Advanced/Professional,0,No,33.95105,-117.72549,Chino Hills,CA,California,TRUE,,82800,713.4,6071,San Bernardino,"{""06071"": 99.65, ""06037"": 0.35}",San Bernardino|Los Angeles,06071|06037,FALSE,FALSE,America/Los_Angeles
38,14,58000,91709,4,2000,Advanced/Professional,153000,No,33.95105,-117.72549,Chino Hills,CA,California,TRUE,,82800,713.4,6071,San Bernardino,"{""06071"": 99.65, ""06037"": 0.35}",San Bernardino|Los Angeles,06071|06037,FALSE,FALSE,America/Los_Angeles
26,1,54000,91709,2,1600,Advanced/Professional,0,No,33.95105,-117.72549,Chino Hills,CA,California,TRUE,,82800,713.4,6071,San Bernardino,"{""06071"": 99.65, ""06037"": 0.35}",San Bernardino|Los Angeles,06071|06037,FALSE,FALSE,America/Los_Angeles
33,9,80000,91311,4,3400,Undergrad,0,No,34.29011,-118.60776,Chatsworth,CA,California,TRUE,,41811,495.7,6037,Los Angeles,"{""06037"": 96.78, ""06111"": 3.22}",Los Angeles|Ventura,06037|06111,FALSE,FALSE,America/Los_Angeles
43,17,91000,91311,1,5700,Undergrad,0,No,34.29011,-118.60776,Chatsworth,CA,California,TRUE,,41811,495.7,6037,Los Angeles,"{""06037"": 96.78, ""06111"": 3.22}",Los Angeles|Ventura,06037|06111,FALSE,FALSE,America/Los_Angeles
40,16,82000,91311,1,3600,Graduate,0,No,34.29011,-118.60776,Chatsworth,CA,California,TRUE,,41811,495.7,6037,Los Angeles,"{""06037"": 96.78, ""06111"": 3.22}",Los Angeles|Ventura,06037|06111,FALSE,FALSE,America/Los_Angeles
62,37,50000,91311,3,2400,Undergrad,0,No,34.29011,-118.60776,Chatsworth,CA,California,TRUE,,41811,495.7,6037,Los Angeles,"{""06037"": 96.78, ""06111"": 3.22}",Los Angeles|Ventura,06037|06111,FALSE,FALSE,America/Los_Angeles
43,18,60000,91311,2,2200,Advanced/Professional,0,No,34.29011,-118.60776,Chatsworth,CA,California,TRUE,,41811,495.7,6037,Los Angeles,"{""06037"": 96.78, ""06111"": 3.22}",Los Angeles|Ventura,06037|06111,FALSE,FALSE,America/Los_Angeles
63,39,40000,91311,4,1200,Graduate,0,No,34.29011,-118.60776,Chatsworth,CA,California,TRUE,,41811,495.7,6037,Los Angeles,"{""06037"": 96.78, ""06111"": 3.22}",Los Angeles|Ventura,06037|06111,FALSE,FALSE,America/Los_Angeles
43,18,22000,91311,2,300,Graduate,0,No,34.29011,-118.60776,Chatsworth,CA,California,TRUE,,41811,495.7,6037,Los Angeles,"{""06037"": 96.78, ""06111"": 3.22}",Los Angeles|Ventura,06037|06111,FALSE,FALSE,America/Los_Angeles
54,28,78000,91311,4,4900,Undergrad,0,No,34.29011,-118.60776,Chatsworth,CA,California,TRUE,,41811,495.7,6037,Los Angeles,"{""06037"": 96.78, ""06111"": 3.22}",Los Angeles|Ventura,06037|06111,FALSE,FALSE,America/Los_Angeles
60,34,40000,91311,1,2500,Advanced/Professional,166000,No,34.29011,-118.60776,Chatsworth,CA,California,TRUE,,41811,495.7,6037,Los Angeles,"{""06037"": 96.78, ""06111"": 3.22}",Los Angeles|Ventura,06037|06111,FALSE,FALSE,America/Los_Angeles
